vid,birth,death,parentid,level,bindingAvidIni,bindingAvid,infection_no,distance_to_parent,distance_to_root, immK
10455,-1,-11,9467,6,0.8,0.8,0,0,0,0
10456,-1,-11,9205,7,0.8,0.8,0,0,0.00411832,0
10457,-1,-11,10224,5,0.8,0.8,0,0,0,0
10458,-1,-11,7867,3,0.8,0.8,0,0,0.0199816,0
10459,-1,0,10149,9,0.8,0.8,0,0.00647755,0.00647755,0
10460,-1,-11,9493,6,0.8,0.8,0,0,0,0
10461,-1,-11,10008,7,0.8,0.8,0,0,0,0
10462,-1,0,8784,4,0.8,0.8,0,0,0,0
10463,-1,-11,10116,5,0.8,0.8,0,0,0.0333848,0
10464,-1,-11,9565,7,0.8,0.8,0,0,0,0
10465,-1,0,9616,5,0.8,0.8,0,0,0,0
10466,-1,-11,10004,5,0.8,0.8,0,0.00346123,0.00359678,0
10467,-1,0,9325,5,0.8,0.8,0,0,0,0
10468,-1,-11,8846,4,0.8,0.8,0,0,0.00705222,0
10469,-1,-11,9576,6,0.8,0.8,0,0,0.0181779,0
10470,-1,0,8928,6,0.8,0.8,0,0,0.0150636,0
10471,-1,0,9978,7,0.8,0.8,0,0,0,0
10472,-1,0,10288,6,0.8,0.8,0,0,0.0256538,0
10473,-1,-11,8893,5,0.8,0.8,0,0,0.00867905,0
10474,-1,-11,9529,5,0.8,0.8,0,0,0.0408091,0
10475,-1,-11,8945,6,0.8,0.8,0,0,0.0477351,0
10476,-1,-11,10139,4,0.8,0.8,0,0,0.0355032,0
10477,-1,-11,8622,4,0.8,0.8,0,0,0,0
10478,-1,0,8354,5,0.8,0.8,0,0,0.00866106,0
10479,-1,0,8324,4,0.8,0.8,0,0,0.0190029,0
10480,-1,-11,9284,4,0.8,0.8,0,0,0,0
10481,-1,-11,10174,6,0.8,0.8,0,0,0.0702753,0
10482,-1,-11,8992,3,0.8,0.8,0,0,0.0181779,0
10483,-1,-11,10070,5,0.8,0.8,0,0,0.0945433,0
10484,-1,-11,9905,9,0.8,0.8,0,0,0.0148781,0
10485,-1,0,9418,6,0.8,0.8,0,0,0,0
10486,-1,0,10373,6,0.8,0.8,0,0,0.0199842,0
10487,-1,0,9056,4,0.8,0.8,0,0,0,0
10488,-1,-11,9761,5,0.8,0.8,0,0,0.0214159,0
10489,-1,-11,10105,7,0.8,0.8,0,0,0,0
10490,-1,-11,8591,5,0.8,0.8,0,0,0.00810178,0
10491,-1,-11,8991,5,0.8,0.8,0,0,0.0392272,0
10492,-1,-11,9912,8,0.8,0.8,0,0,0.0354725,0
10493,-1,0,9996,5,0.8,0.8,0,0,0.0183055,0
10494,-1,-11,10132,6,0.8,0.8,0,0,0.060492,0
10495,-1,-11,9249,7,0.8,0.8,0,0,0,0
10496,-1,0,8366,5,0.8,0.8,0,0.0202424,0.0202424,0
10497,-1,0,9835,5,0.8,0.8,0,0,0.0229173,0
10498,-1,-11,10278,9,0.8,0.8,0,0,0,0
10499,-1,-11,10064,7,0.8,0.8,0,0,0,0
10500,-1,-11,9174,5,0.8,0.8,0,0,0.0356569,0
10501,-1,0,10266,10,0.8,0.8,0,0,0,0
10502,-1,-11,8248,4,0.8,0.8,0,0.0898148,0.0898148,0
10503,-1,-11,10312,6,0.8,0.8,0,0.0107554,0.0107554,0
10504,-1,-11,9728,7,0.8,0.8,0,0.00109986,0.00739885,0
10505,-1,-11,8893,5,0.8,0.8,0,0,0.00867905,0
10506,-1,0,8226,6,0.8,0.8,0,0,0,0
10507,-1,-11,9171,5,0.8,0.8,0,0.0195772,0.0195772,0
10508,-1,0,9747,6,0.8,0.8,0,0,0.00406528,0
10509,-1,-11,9446,5,0.8,0.8,0,0,0,0
10510,-1,0,9299,6,0.8,0.8,0,0,0.0112789,0
10511,-1,0,9282,5,0.8,0.8,0,0,0,0
10512,-1,0,9881,5,0.8,0.8,0,0,0.0230278,0
10513,-1,-11,10110,6,0.8,0.8,0,0,0.0189139,0
10514,-1,-11,9913,3,0.8,0.8,0,0,0,0
10515,-1,-11,9704,6,0.8,0.8,0,0.0136726,0.0327398,0
10516,-1,0,9639,3,0.8,0.8,0,0,0,0
10517,-1,-11,10150,6,0.8,0.8,0,0,0.0360058,0
10518,-1,0,10087,7,0.8,0.8,0,0,0.0591172,0
10519,-1,-11,9845,9,0.8,0.8,0,0,0.0143399,0
10520,-1,-11,9999,6,0.8,0.8,0,0,0.00390647,0
10521,-1,-11,8682,5,0.8,0.8,0,0.00246657,0.00246657,0
10522,-1,-11,10129,8,0.8,0.8,0,0,0.0272042,0
10523,-1,-11,8799,5,0.8,0.8,0,0,0,0
10524,-1,0,9524,6,0.8,0.8,0,0,0.00186007,0
10525,-1,-11,8939,6,0.8,0.8,0,0,0.0268828,0
10526,-1,-11,9809,7,0.8,0.8,0,0.00993119,0.0391398,0
10527,-1,-11,9318,6,0.8,0.8,0,0,0.0110038,0
10528,-1,-11,9842,4,0.8,0.8,0,0.00279988,0.0500663,0
10529,-1,-11,9959,6,0.8,0.8,0,0,0.000462257,0
10530,-1,-11,10160,7,0.8,0.8,0,0.0163507,0.0163507,0
10531,-1,-11,9472,6,0.8,0.8,0,0.0132309,0.0132309,0
10532,-1,0,9346,7,0.8,0.8,0,0,0,0
10533,-1,-11,8187,4,0.8,0.8,0,0,0.01317,0
10534,-1,-11,10019,5,0.8,0.8,0,0,0,0
10535,-1,-11,9241,5,0.8,0.8,0,0,0,0
10536,-1,-11,9848,7,0.8,0.8,0,0,0.0115605,0
10537,-1,-11,9747,6,0.8,0.8,0,0,0.00406528,0
10538,-1,0,10274,7,0.8,0.8,0,0,0.00593291,0
10539,-1,0,9519,7,0.8,0.8,0,0.00460804,0.00460804,0
10540,-1,-11,9062,6,0.8,0.8,0,0,0.0717692,0
10541,-1,-11,10011,6,0.8,0.8,0,0,0.104265,0
10542,-1,-11,8366,5,0.8,0.8,0,0,0,0
10543,-1,-11,9670,6,0.8,0.8,0,0,0.00186007,0
10544,-1,-11,9938,6,0.8,0.8,0,0,0.0235614,0
10545,-1,0,9347,3,0.8,0.8,0,0,0.0135007,0
10546,-1,0,9769,8,0.8,0.8,0,0,0,0
10547,-1,-11,10266,10,0.8,0.8,0,0,0,0
10548,-1,-11,9698,7,0.8,0.8,0,0,0.00411832,0
10549,-1,-11,9357,4,0.8,0.8,0,0,0,0
10550,-1,-11,9893,4,0.8,0.8,0,0,3.84598e-05,0
10551,-1,0,10098,5,0.8,0.8,0,0,0.0221261,0
10552,-1,-11,9393,8,0.8,0.8,0,0,0,0
10553,-1,-11,10371,5,0.8,0.8,0,0,0.0291705,0
10554,-1,-11,9827,5,0.8,0.8,0,0,0.0274265,0
10555,-1,-11,7738,4,0.8,0.8,0,0,0,0
10556,-1,0,9717,7,0.8,0.8,0,0,0.00579961,0
10557,-1,-11,8987,5,0.8,0.8,0,0,0.0219863,0
10558,-1,-11,10090,7,0.8,0.8,0,0,0,0
10559,-1,-11,8867,6,0.8,0.8,0,0,0,0
10560,-1,0,9734,5,0.8,0.8,0,0,0.0310926,0
10561,-1,-11,10095,5,0.8,0.8,0,0.0359161,0.0395532,0
10562,-1,-11,10163,7,0.8,0.8,0,0,0,0
10563,-1,-11,8497,3,0.8,0.8,0,0,0.00148593,0
10564,-1,-11,9797,5,0.8,0.8,0,0.00499817,0.0180789,0
10565,-1,-11,9824,5,0.8,0.8,0,0,0.00867905,0
10566,-1,-11,9917,5,0.8,0.8,0,0,0.000135555,0
10567,-1,-11,8838,3,0.8,0.8,0,0,0.0142059,0
10568,-1,-11,9549,7,0.8,0.8,0,0,0,0
10569,-1,-11,9868,6,0.8,0.8,0,0,0.0643448,0
10570,-1,0,8187,4,0.8,0.8,0,0.058283,0.0714531,0
10571,-1,-11,10390,7,0.8,0.8,0,0.016698,0.0463516,0
10572,-1,-11,9234,5,0.8,0.8,0,0,0,0
10573,-1,-11,10346,7,0.8,0.8,0,0.0243815,0.0469455,0
10574,-1,-11,9691,7,0.8,0.8,0,0,0,0
10575,-1,-11,9665,5,0.8,0.8,0,0,0,0
10576,-1,0,9033,5,0.8,0.8,0,0,0.144027,0
10577,-1,-11,10093,7,0.8,0.8,0,0.00293157,0.00706984,0
10578,-1,-11,9141,5,0.8,0.8,0,0,0.0329448,0
10579,-1,-11,9801,5,0.8,0.8,0,0,0.000135555,0
10580,-1,0,9442,5,0.8,0.8,0,0,0,0
10581,-1,-11,10231,6,0.8,0.8,0,0.000110955,0.0592281,0
10582,-1,-11,8363,4,0.8,0.8,0,0,0.002183,0
10583,-1,-11,10226,7,0.8,0.8,0,0,0,0
10584,-1,-11,9906,6,0.8,0.8,0,0,0.00577754,0
10585,-1,0,10328,8,0.8,0.8,0,0,0,0
10586,-1,-11,9938,6,0.8,0.8,0,0,0.0235614,0
10587,-1,-11,9321,6,0.8,0.8,0,0,0.0399446,0
10588,-1,-11,9059,6,0.8,0.8,0,0,0.0181779,0
10589,-1,-11,9971,6,0.8,0.8,0,0,0,0
10590,-1,0,10091,8,0.8,0.8,0,0.021412,0.0309237,0
10591,-1,0,10130,8,0.8,0.8,0,0,0.0214159,0
10592,-1,-11,10262,5,0.8,0.8,0,0,0,0
10593,-1,0,8914,5,0.8,0.8,0,0,0,0
10594,-1,0,9647,6,0.8,0.8,0,0,0.0457138,0
10595,-1,0,8691,3,0.8,0.8,0,0,0,0
10596,-1,-11,9200,4,0.8,0.8,0,0.0615084,0.105222,0
10597,-1,-11,9106,7,0.8,0.8,0,0,0.0272042,0
10598,-1,-11,8891,5,0.8,0.8,0,0.00417874,0.0434059,0
10599,-1,-11,9274,6,0.8,0.8,0,0,0.0130807,0
10600,-1,-11,8662,6,0.8,0.8,0,0.0117904,0.0207014,0
10601,-1,0,8679,5,0.8,0.8,0,0,0,0
10602,-1,-11,9658,9,0.8,0.8,0,0,0.00261846,0
10603,-1,-11,10288,6,0.8,0.8,0,0.0494072,0.075061,0
10604,-1,-11,9866,6,0.8,0.8,0,0,0.0420125,0
10605,-1,-11,8113,4,0.8,0.8,0,0,0.00579961,0
10606,-1,0,10086,5,0.8,0.8,0,0,0.000135555,0
10607,-1,-11,10119,7,0.8,0.8,0,0,0,0
10608,-1,-11,9676,7,0.8,0.8,0,0,0.0181779,0
10609,-1,-11,10258,7,0.8,0.8,0,0,0.0296536,0
10610,-1,-11,10324,6,0.8,0.8,0,0,0.00507462,0
10611,-1,-11,10191,8,0.8,0.8,0,0,0.00161518,0
10612,-1,-11,10023,7,0.8,0.8,0,0,0.0525794,0
10613,-1,-11,9982,7,0.8,0.8,0,0,0.0219863,0
10614,-1,-11,10326,4,0.8,0.8,0,0,0.0679799,0
10615,-1,0,9981,6,0.8,0.8,0,0,0,0
10616,-1,-11,8889,5,0.8,0.8,0,0,0.146566,0
10617,-1,-11,10031,6,0.8,0.8,0,0.00854938,0.0226115,0
10618,-1,-11,9589,6,0.8,0.8,0,0,0.060492,0
10619,-1,0,10013,7,0.8,0.8,0,0.00981021,0.0252728,0
10620,-1,-11,9652,7,0.8,0.8,0,0,0,0
10621,-1,0,9309,4,0.8,0.8,0,0,0.00940328,0
10622,-1,0,8609,4,0.8,0.8,0,0,0.00186007,0
10623,-1,-11,9888,6,0.8,0.8,0,0,0.00109495,0
10624,-1,-11,8841,6,0.8,0.8,0,0,0.010792,0
10625,-1,-11,8919,6,0.8,0.8,0,0,0,0
10626,-1,-11,8814,5,0.8,0.8,0,0,0.0181779,0
10627,-1,-11,8324,4,0.8,0.8,0,0,0.0190029,0
10628,-1,0,9166,8,0.8,0.8,0,0,0,0
10629,-1,-11,9490,5,0.8,0.8,0,0,0.00406528,0
10630,-1,-11,9691,7,0.8,0.8,0,0,0,0
10631,-1,0,9628,8,0.8,0.8,0,0,0.0189139,0
10632,-1,-11,9320,5,0.8,0.8,0,0,0,0
10633,-1,-11,9335,5,0.8,0.8,0,0,0,0
10634,-1,-11,10276,4,0.8,0.8,0,0,0.0315285,0
10635,-1,0,9049,7,0.8,0.8,0,0,0,0
10636,-1,-11,10292,4,0.8,0.8,0,0,0.00938312,0
10637,-1,-11,9823,6,0.8,0.8,0,0,0.104265,0
10638,-1,-11,8248,4,0.8,0.8,0,0,0,0
10639,-1,0,10007,4,0.8,0.8,0,0,0.0355032,0
10640,-1,-11,9951,4,0.8,0.8,0,0,0.0556759,0
10641,-1,-11,8280,6,0.8,0.8,0,0,0.01802,0
10642,-1,-11,9981,6,0.8,0.8,0,0,0,0
10643,-1,0,8767,6,0.8,0.8,0,0,0,0
10644,-1,-11,10038,6,0.8,0.8,0,0,0.0880274,0
10645,-1,-11,8768,6,0.8,0.8,0,0,0,0
10646,-1,-11,9633,6,0.8,0.8,0,0.0426387,0.0452571,0
10647,-1,-11,9206,7,0.8,0.8,0,0,0,0
10648,-1,-11,9733,5,0.8,0.8,0,0,0.0100362,0
10649,-1,-11,9443,4,0.8,0.8,0,0,3.84598e-05,0
10650,-1,-11,10133,6,0.8,0.8,0,0,0.0273229,0
10651,-1,0,10302,6,0.8,0.8,0,0,0,0
10652,-1,-11,9733,5,0.8,0.8,0,0,0.0100362,0
10653,-1,-11,9510,6,0.8,0.8,0,0,0.01703,0
10654,-1,-11,9829,5,0.8,0.8,0,0,0.0732797,0
10655,-1,-11,8845,4,0.8,0.8,0,0,0.0135007,0
10656,-1,-11,9407,7,0.8,0.8,0,0,0.0409263,0
10657,-1,-11,9493,6,0.8,0.8,0,0.0028789,0.0028789,0
10658,-1,0,9962,6,0.8,0.8,0,0,0.0181779,0
10659,-1,-11,10109,4,0.8,0.8,0,0,0.00171776,0
10660,-1,0,9338,5,0.8,0.8,0,0,0,0
10661,-1,-11,9133,4,0.8,0.8,0,0,0.0240706,0
10662,-1,0,9947,9,0.8,0.8,0,0,0.00261846,0
10663,-1,-11,10069,8,0.8,0.8,0,0,0,0
10664,-1,0,7777,3,0.8,0.8,0,0,0.0123393,0
10665,-1,-11,9540,5,0.8,0.8,0,0,0,0
10666,-1,-11,10098,5,0.8,0.8,1,0.0285598,0.0506859,0
10667,-1,-11,10363,6,0.8,0.8,0,0,0.0245301,0
10668,-1,-11,9772,4,0.8,0.8,0,0,0,0
10669,-1,0,10148,6,0.8,0.8,0,0,0.0189139,0
10670,-1,-11,8574,5,0.8,0.8,0,0.0034426,0.0248585,0
10671,-1,-11,8818,5,0.8,0.8,0,0,0.0190672,0
10672,-1,0,8084,4,0.8,0.8,0,0,0,0
10673,-1,-11,9377,5,0.8,0.8,0,0.00886204,0.00886204,0
10674,-1,0,9969,7,0.8,0.8,0,0,0,0
10675,-1,-11,10283,7,0.8,0.8,0,0.0161303,0.0161303,0
10676,-1,-11,10119,7,0.8,0.8,0,0,0,0
10677,-1,-11,8916,4,0.8,0.8,0,0,0.0489575,0
10678,-1,0,9660,6,0.8,0.8,0,0,0,0
10679,-1,-11,9221,5,0.8,0.8,0,0,0,0
10680,-1,0,9841,5,0.8,0.8,0,0,0.06612,0
10681,-1,-11,8185,2,0.8,0.8,0,0,0.0152191,0
10682,-1,-11,8402,5,0.8,0.8,0,0,0.00413827,0
10683,-1,0,10221,7,0.8,0.8,0,0,0.00579961,0
10684,-1,-11,8627,2,0.8,0.8,0,0,0.00254597,0
10685,-1,-11,10244,5,0.8,0.8,0,0,0.0635191,0
10686,-1,0,10139,4,0.8,0.8,0,0,0.0355032,0
10687,-1,0,9886,5,0.8,0.8,0,0,0.00867905,0
10688,-1,0,9904,6,0.8,0.8,0,0,0,0
10689,-1,-11,9185,6,0.8,0.8,0,0.00070973,0.00070973,0
10690,-1,-11,7755,3,0.8,0.8,0,0,0.0170272,0
10691,-1,-11,9679,6,0.8,0.8,0,0,0,0
10692,-1,-11,9222,5,0.8,0.8,0,0,0.00508965,0
10693,-1,-11,9708,4,0.8,0.8,0,0,0.0387268,0
10694,-1,-11,9743,5,0.8,0.8,0,0,0.00338004,0
10695,-1,-11,10323,7,0.8,0.8,0,0.0219784,0.0431768,0
10696,-1,0,9135,5,0.8,0.8,0,0,0.0457138,0
10697,-1,0,9913,3,0.8,0.8,0,0,0,0
10698,-1,-11,9297,8,0.8,0.8,0,0,0,0
10699,-1,-11,9117,7,0.8,0.8,0,0,0.0155634,0
10700,-1,-11,8530,4,0.8,0.8,0,0,0,0
10701,-1,-11,9595,4,0.8,0.8,0,0,0,0
10702,-1,0,8408,4,0.8,0.8,0,0,0,0
10703,-1,-11,10170,7,0.8,0.8,0,0,0,0
10704,-1,-11,9075,6,0.8,0.8,0,0,0,0
10705,-1,-11,9773,5,0.8,0.8,0,0.00756367,0.0494603,0
10706,-1,0,9158,4,0.8,0.8,0,0,0,0
10707,-1,0,9468,7,0.8,0.8,0,0,0.0169569,0
10708,-1,-11,9503,6,0.8,0.8,0,0.00351286,0.00397512,0
10709,-1,-11,9853,6,0.8,0.8,0,0,0,0
10710,-1,-11,10297,5,0.8,0.8,0,0,0.02421,0
10711,-1,0,9577,4,0.8,0.8,0,0,0.00880223,0
10712,-1,-11,10185,7,0.8,0.8,0,0,0.000462257,0
10713,-1,0,9777,6,0.8,0.8,0,0,0.00413827,0
10714,-1,-11,10222,8,0.8,0.8,0,0.0116414,0.0392986,0
10715,-1,-11,9923,5,0.8,0.8,0,0,0,0
10716,-1,0,8870,5,0.8,0.8,0,0,0,0
10717,-1,-11,9292,6,0.8,0.8,0,0,0.00390647,0
10718,-1,-11,9027,5,0.8,0.8,0,0,0,0
10719,-1,-11,9718,6,0.8,0.8,0,0,0,0
10720,-1,-11,9241,5,0.8,0.8,0,0.0180352,0.0180352,0
10721,-1,-11,10124,7,0.8,0.8,0,0,0.0324312,0
10722,-1,-11,10153,7,0.8,0.8,0,0,0.0307965,0
10723,-1,-11,10181,7,0.8,0.8,0,0,0,0
10724,-1,-11,9479,4,0.8,0.8,0,0.0990592,0.121131,0
10725,-1,-11,9863,5,0.8,0.8,0,0,0.0450152,0
10726,-1,0,10187,6,0.8,0.8,0,0,0.000217688,0
10727,-1,-11,9679,6,0.8,0.8,0,0,0,0
10728,-1,-11,9207,7,0.8,0.8,0,0,0,0
10729,-1,-11,8780,3,0.8,0.8,0,0,0,0
10730,-1,0,10145,8,0.8,0.8,0,0,0.104265,0
10731,-1,0,9205,7,0.8,0.8,0,0,0.00411832,0
10732,-1,-11,9232,5,0.8,0.8,0,0,0.112589,0
10733,-1,-11,9999,6,0.8,0.8,0,0,0.00390647,0
10734,-1,-11,10084,6,0.8,0.8,0,0,0.0220718,0
10735,-1,-11,10040,5,0.8,0.8,0,0,0.0107921,0
10736,-1,-11,7936,3,0.8,0.8,0,0,0.0308484,0
10737,-1,-11,10272,8,0.8,0.8,0,0,0.00579961,0
10738,-1,-11,9712,8,0.8,0.8,0,0,0.0544322,0
10739,-1,-11,10213,8,0.8,0.8,0,0,0.0272042,0
10740,-1,-11,9429,7,0.8,0.8,0,0,0,0
10741,-1,0,9794,7,0.8,0.8,0,0,0.00951169,0
10742,-1,-11,10083,8,0.8,0.8,0,0.00993934,0.00993934,0
10743,-1,0,9135,5,0.8,0.8,0,0.0363483,0.0820621,0
10744,-1,-11,10144,9,0.8,0.8,0,0,0.00433101,0
10745,-1,-11,10344,6,0.8,0.8,0,0,0.0267486,0
10746,-1,-11,10104,5,0.8,0.8,0,0,0.0492466,0
10747,-1,0,10146,4,0.8,0.8,0,0,0.0189139,0
10748,-1,-11,9323,7,0.8,0.8,0,0,0.00579961,0
10749,-1,-11,8314,6,0.8,0.8,0,0,0,0
10750,-1,0,9178,4,0.8,0.8,0,0,0.0556759,0
10751,-1,-11,8678,5,0.8,0.8,0,0.0658616,0.0658616,0
10752,-1,-11,9397,4,0.8,0.8,0,0.0715982,0.0715982,0
10753,-1,-11,9184,5,0.8,0.8,0,0.0370294,0.0483083,0
10754,-1,0,8933,5,0.8,0.8,0,0,0,0
10755,-1,0,9133,4,0.8,0.8,0,0,0.0240706,0
10756,-1,-11,9251,6,0.8,0.8,0,0,0.0655003,0
10757,-1,0,8258,5,0.8,0.8,0,0,0,0
10758,-1,-11,10183,6,0.8,0.8,0,0.0880302,0.105117,0
10759,-1,0,9324,6,0.8,0.8,0,0,0.0591172,0
10760,-1,0,10100,8,0.8,0.8,0,0,0,0
10761,-1,0,9760,6,0.8,0.8,0,0,0.00705222,0
10762,-1,-11,8123,4,0.8,0.8,0,0,0,0
10763,-1,-11,9313,7,0.8,0.8,0,0,0,0
10764,-1,0,9982,7,0.8,0.8,0,0.105566,0.127552,0
10765,-1,-11,7592,2,0.8,0.8,0,0,0.00867905,0
10766,-1,-11,8501,5,0.8,0.8,0,0.0241574,0.0976384,0
10767,-1,-11,9505,7,0.8,0.8,0,0,0.006299,0
10768,-1,-11,9943,7,0.8,0.8,0,0,0.010792,0
10769,-1,0,9117,7,0.8,0.8,0,0,0.0155634,0
10770,-1,-11,9662,7,0.8,0.8,0,0.0129521,0.0426057,0
10771,-1,-11,8925,5,0.8,0.8,0,0.05116,0.0552983,0
10772,-1,0,9743,5,0.8,0.8,0,0,0.00338004,0
10773,-1,-11,10233,6,0.8,0.8,0,0,0.0256553,0
10774,-1,0,8950,5,0.8,0.8,0,0,0,0
10775,-1,-11,9493,6,0.8,0.8,0,0,0,0
10776,-1,-11,9821,6,0.8,0.8,0,0,0.0357575,0
10777,-1,-11,10107,6,0.8,0.8,0,0,0,0
10778,-1,-11,8998,4,0.8,0.8,0,0.0315769,0.0551383,0
10779,-1,-11,9112,7,0.8,0.8,0,0,0.0738857,0
10780,-1,-11,9571,5,0.8,0.8,0,0.0181864,0.0839512,0
10781,-1,0,9205,7,0.8,0.8,0,0,0.00411832,0
10782,-1,0,9949,5,0.8,0.8,0,0,0.000828892,0
10783,-1,-11,9542,3,0.8,0.8,0,0,0,0
10784,-1,-11,9287,5,0.8,0.8,0,0.0609065,0.0655693,0
10785,-1,-11,7917,4,0.8,0.8,0,0.0163199,0.0193205,0
10786,-1,-11,9903,4,0.8,0.8,0,0.0247188,0.0343243,0
10787,-1,-11,8391,6,0.8,0.8,0,0,0,0
10788,-1,-11,10216,4,0.8,0.8,0,0,0.0443191,0
10789,-1,-11,8020,2,0.8,0.8,0,0.00672308,0.0583227,0
10790,-1,0,8982,5,0.8,0.8,0,0,0.020801,0
10791,-1,0,10269,8,0.8,0.8,0,0,0,0
10792,-1,0,9151,4,0.8,0.8,0,0,0,0
10793,-1,-11,10043,5,0.8,0.8,0,0,0.00338004,0
10794,-1,-11,9670,6,0.8,0.8,0,0.0287738,0.0306338,0
10795,-1,-11,9197,4,0.8,0.8,0,0.0189996,0.0189996,0
10796,-1,-11,8699,4,0.8,0.8,0,0,0.0351365,0
10797,-1,-11,9260,5,0.8,0.8,0,0.0101542,0.0101542,0
10798,-1,0,9833,7,0.8,0.8,0,0,0.00867905,0
10799,-1,-11,10011,6,0.8,0.8,0,0,0.104265,0
10800,-1,0,8678,5,0.8,0.8,0,0,0,0
10801,-1,0,9868,6,0.8,0.8,0,0,0.0643448,0
10802,-1,0,10145,8,0.8,0.8,0,0,0.104265,0
10803,-1,0,8973,3,0.8,0.8,0,0,0.0345493,0
10804,-1,0,8924,5,0.8,0.8,0,0,0.00577754,0
10805,-1,-11,9262,4,0.8,0.8,0,0,0.00338004,0
10806,-1,-11,9028,4,0.8,0.8,0,0,0.0135007,0
10807,-1,-11,9061,5,0.8,0.8,0,0,0.00186007,0
10808,-1,-11,8769,7,0.8,0.8,0,0,0.0945532,0
10809,-1,-11,8922,5,0.8,0.8,0,0,0.0643448,0
10810,-1,0,8713,4,0.8,0.8,0,0,0,0
10811,-1,0,10072,5,0.8,0.8,0,0,0.00367629,0
10812,-1,-11,9901,5,0.8,0.8,0,0,0.12661,0
10813,-1,-11,10323,7,0.8,0.8,0,0.00661232,0.0278107,0
10814,-1,0,10321,6,0.8,0.8,0,0,0.0116138,0
10815,-1,0,8701,5,0.8,0.8,0,0,0.0214159,0
10816,-1,-11,9864,5,0.8,0.8,0,0,0,0
10817,-1,-11,8065,5,0.8,0.8,0,0,0,0
10818,-1,-11,10357,6,0.8,0.8,0,0,0.104428,0
10819,-1,-11,9075,6,0.8,0.8,0,0,0,0
10820,-1,0,9731,9,0.8,0.8,0,0,0,0
10821,-1,-11,10109,4,0.8,0.8,0,0,0.00171776,0
10822,-1,0,10139,4,0.8,0.8,0,0,0.0355032,0
10823,-1,-11,10369,4,0.8,0.8,0,0,0.0133662,0
10824,-1,-11,8391,6,0.8,0.8,0,0,0,0
10825,-1,0,8375,5,0.8,0.8,0,0,0.00411832,0
10826,-1,-11,8378,6,0.8,0.8,0,0,0.0292086,0
10827,-1,-11,10035,6,0.8,0.8,0,0,0.0631821,0
10828,-1,-11,9295,5,0.8,0.8,0,0,0.0179638,0
10829,-1,-11,9813,5,0.8,0.8,0,0,0.0240706,0
10830,-1,0,10027,5,0.8,0.8,0,0,3.84598e-05,0
10831,-1,0,9667,6,0.8,0.8,0,0,0.000135555,0
10832,-1,-11,8344,5,0.8,0.8,0,0,0.00261846,0
10833,-1,-11,9678,7,0.8,0.8,0,0,0,0
10834,-1,-11,9344,6,0.8,0.8,0,0,0,0
10835,-1,-11,8982,5,0.8,0.8,0,0,0.020801,0
10836,-1,-11,10003,5,0.8,0.8,0,0.088663,0.0887986,0
10837,-1,0,8911,6,0.8,0.8,0,0,0.00340017,0
10838,-1,-11,9618,6,0.8,0.8,0,0,0,0
10839,-1,-11,9289,5,0.8,0.8,0,0,0.0245705,0
10840,-1,-11,8347,6,0.8,0.8,0,0,0.0272042,0
10841,-1,-11,10234,6,0.8,0.8,0,0,0.00507462,0
10842,-1,-11,8260,3,0.8,0.8,0,0.00717917,0.0158582,0
10843,-1,-11,9529,5,0.8,0.8,0,0.0724044,0.113214,0
10844,-1,-11,10076,5,0.8,0.8,0,0,0.0596725,0
10845,-1,-11,9331,4,0.8,0.8,0,0.0191372,0.052082,0
10846,-1,0,9364,8,0.8,0.8,0,0,0.0236459,0
10847,-1,0,10223,5,0.8,0.8,0,0,0.0216097,0
10848,-1,0,9694,5,0.8,0.8,0,0,0.043482,0
10849,-1,-11,9789,6,0.8,0.8,0,0,0.012002,0
10850,-1,-11,8890,3,0.8,0.8,0,0,0,0
10851,-1,-11,9305,6,0.8,0.8,0,0,0.0702891,0
10852,-1,-11,10193,7,0.8,0.8,0,0,0.0266834,0
10853,-1,0,10109,4,0.8,0.8,0,0.00779971,0.00951747,0
10854,-1,0,9263,5,0.8,0.8,0,0,0,0
10855,-1,-11,9854,4,0.8,0.8,0,0,0,0
10856,-1,0,9673,5,0.8,0.8,0,0,0,0
10857,-1,0,10175,3,0.8,0.8,0,0.0043799,0.019599,0
10858,-1,-11,9813,5,0.8,0.8,0,0,0.0240706,0
10859,-1,0,10277,6,0.8,0.8,0,0,0,0
10860,-1,0,8485,3,0.8,0.8,0,0,0,0
10861,-1,-11,9387,5,0.8,0.8,0,0,0.0169566,0
10862,-1,-11,10303,7,0.8,0.8,0,0.000490813,0.0465454,0
10863,-1,0,10019,5,0.8,0.8,0,0,0,0
10864,-1,-11,9615,4,0.8,0.8,0,0,0,0
10865,-1,-11,9909,5,0.8,0.8,0,0,0.0214159,0
10866,-1,-11,10024,6,0.8,0.8,0,0,0.0307965,0
10867,-1,-11,10282,5,0.8,0.8,0,0,0.0365671,0
10868,-1,-11,9222,5,0.8,0.8,0,0,0.00508965,0
10869,-1,0,8242,3,0.8,0.8,0,0,0,0
10870,-1,0,10309,6,0.8,0.8,0,0,0,0
10871,-1,-11,8093,4,0.8,0.8,0,0,0.0181779,0
10872,-1,-11,9782,7,0.8,0.8,0,0,0.006299,0
10873,-1,-11,9803,5,0.8,0.8,0,0,0.00880223,0
10874,-1,0,9814,7,0.8,0.8,0,0,0,0
10875,-1,0,9897,7,0.8,0.8,0,0,0.0515263,0
